0.812697512	0.809166108	0.310944177	0.837124599	0.550936699	0.027129729	0.60436105	0.6528818	0.208992777	0.196594943	0.358617682	0.750937394	0.148784699	0.831079203	0.746527162	0.856131614	0.985237239	0.593791896	0.400357582	0.628352096	0.842566252	0.33786395	0.950165803	0.80706214	0.476089853	0.015472327	3
0.896221582	0.283830862	0.64380542	0.571500507	0.879051477	0.250487628	0.548266559	0.819232884	0.51258182	0.526097264	0.465675743	0.044286449	0.130779088	0.083156288	0.209692394	0.440023711	0.424096705	0.030813898	0.668208109	0.214089889	0.780548367	0.613982937	0.721154931	0.280936083	0.936608502	0.896217676	3
0.643922264	0.247453061	0.379239254	0.655716897	0.661588981	0.612972899	0.448154531	0.235755694	0.190889198	0.994525537	0.766196542	0.677953472	0.94270874	0.796710814	0.586544639	0.875963938	0.877017717	0.691938747	0.76170959	0.102721189	0.629885908	0.896132546	0.019562786	0.876097578	0.698043146	0.2341404	3
0.084273065	0.489267563	0.010191374	0.508408531	0.717290575	0.855292768	0.964918622	0.674067664	0.672495762	0.661921993	0.147830529	0.996011548	0.377484901	0.4353066	0.890431451	0.542641395	0.79200613	0.31662753	0.867034862	0.835726031	0.01705476	0.742197302	0.785106985	0.630605388	0.322764537	0.080229805	3
0.553967081	0.61540693	0.507025587	0.7333	0.447082457	0.492125034	0.191954961	0.01171975	0.401654811	0.443018221	0.663211105	0.152244239	0.666934886	0.178028581	0.619639031	0.647985483	0.506284609	0.810055133	0.624615202	0.340706202	0.411268671	0.465400283	0.067546735	0.786646823	0.021373629	0.864607253	3
0.291520579	0.776477907	0.126139113	0.083655525	0.806951865	0.159956612	0.721603107	0.572561046	0.970525476	0.758954326	0.507918104	0.524854127	0.855823838	0.894026561	0.106606457	0.276033009	0.130711904	0.779024321	0.499559511	0.880780397	0.261813633	0.280462711	0.923503404	0.533391988	0.602218907	0.337973264	3
0.993238421	0.140118975	0.238085581	0.331931705	0.472001666	0.74151765	0.363492481	0.068133256	0.077231135	0.817824515	0.56265632	0.584433681	0.755376816	0.244988493	0.941563911	0.207144678	0.650124358	0.382459435	0.578702866	0.749716593	0.079045626	0.20992982	0.345728402	0.506907318	0.156061106	0.161664993	3
0.529195363	0.402392441	0.672678145	0.761666204	0.141712184	0.941077132	0.254343404	0.364658135	0.900321004	0.373439342	0.245703492	0.425582638	0.562715619	0.954336522	0.364814182	0.987918018	0.711207488	0.432128089	0.241931837	0.458511019	0.332452558	0.951673901	0.64066725	0.710946564	0.863921818	0.517691286	3
0.417284497	0.118186036	0.446148041	0.244268816	0.352842593	0.917174261	0.288620191	0.404979456	0.541383987	0.572907491	0.060993757	0.862733971	0.0170976	0.632821482	0.411661052	0.354327226	0.234146795	0.907258848	0.317072808	0.705756076	0.688050371	0.156532722	0.590431062	0.954638256	0.240551935	0.400555707	3
0.676827472	0.558838205	0.756855688	0.869718382	0.76542624	0.700096631	0.930111488	0.311556932	0.76990924	0.224662136	0.284298274	0.256373999	0.91728232	0.673859625	0.181910986	0.037149014	0.859705808	0.479243356	0.942811372	0.951048875	0.396660858	0.678824196	0.135920962	0.386798931	0.386241607	0.618388547	3
0.26293872	0.968305479	0.596516122	0.991042235	0.26465488	0.389177522	0.01723266	0.998555648	0.00376552	0.067011007	0.829893486	0.923764503	0.311114662	0.327487238	0.705628846	0.119851928	0.00479423	0.614774611	0.847031255	0.195026764	0.89358143	0.477181937	0.275816235	0.183476485	0.076393905	0.986917761	3
0.179212563	0.054916192	0.973927722	0.395208495	0.934225719	0.465663086	0.094710281	0.88269939	0.800313334	0.298044309	0.933285726	0.384026772	0.220396712	0.512242845	0.836661432	0.498920893	0.162603768	0.9442771	0.099767347	0.009568695	0.585342436	0.536918328	0.416561229	0.05295451	0.571653528	0.554814429	3
0.181256548	0.053639151	0.973972678	0.395512015	0.934665263	0.465340197	0.096510045	0.883695543	0.800498724	0.297712266	0.931173861	0.382611871	0.218762442	0.477253109	0.831554055	0	0.062720709	0.938306212	0.100880876	0.007821929	0.49117282	0.520244241	0.375197053	0.01483283	0.542113841	0.506226122	0
0.187780514	0.115719751	0.994406462	0.601083875	1	0.586677015	0	0.941606879	0.751470804	0.286393464	1	0.297730237	0.14477025	0.440742582	0.955219269	0	0	1	0	0.114776999	0.000151031	0.551697135	0.151928917	0.000657851	0.4234308	0.133184761	0
0.261223197	0.007407553	0.998764992	0.385895103	0.814345241	0.443488359	0.498276263	0.654789031	0.87552321	0.178576797	0.563615501	0.52386272	0.499931753	0	0	0	0	0	0.452407748	0.180066884	0	0	0	0	0	0	0
0.181256548	0.053639151	0.973972678	0.395512015	0.934665263	0.465340197	0.096510045	0.883695543	0.800498724	0.297712266	0.931173861	0.382611871	0.218762442	0.477253109	0.831554055	0	0.062720709	0.938306212	0.100880876	0.007821929	0.49117282	0.520244241	0.375197053	0.01483283	0.542113841	0.506226122	1
0.187780514	0.115719751	0.994406462	0.601083875	1	0.586677015	0	0.941606879	0.751470804	0.286393464	1	0.297730237	0.14477025	0.440742582	0.955219269	0	0	1	0	0.114776999	0.000151031	0.551697135	0.151928917	0.000657851	0.4234308	0.133184761	1
0.261223197	0.007407553	0.998764992	0.385895103	0.814345241	0.443488359	0.498276263	0.654789031	0.87552321	0.178576797	0.563615501	0.52386272	0.499931753	0	0	0	0	0	0.452407748	0.180066884	0	0	0	0	0	0	1
0.746693311	0.376422932	0.148054829	0.405338495	0.094930967	0.536699776	0.765722068	0.18840138	0.658312391	0.87837552	0.724994141	0.268602017	0.443093061	0.013853311	0.013565635	0.694707302	0.329373739	0.236240972	0.146609284	0.510059354	0.486204535	0.127830401	0.227573573	0.067301867	0.870486211	0.268273182	2
0.181256548	0.053639151	0.973972678	0.395512015	0.934665263	0.465340197	0.096510045	0.883695543	0.800498724	0.297712266	0.931173861	0.382611871	0.218762442	0.477253109	0.831554055	0	0.062720709	0.938306212	0.100880876	0.007821929	0.49117282	0.520244241	0.375197053	0.01483283	0.542113841	0.506226122	2
0.528597534	0.103544854	0.866761684	0.488791734	0.953883827	0.836	0.343486875	0.932769656	0.686454356	0.374989629	0.671005428	0.202740431	0.126254305	0	0.444345742	0	0	0.398611069	0.377173305	0.100973248	0	0.361673027	0	0	0.362927943	0.008055426	2
0.201461822	0.040297396	0.962184072	0.407975703	0.948987901	0.464782089	0.101216376	0.890509784	0.795589149	0.302042812	0.911049306	0.371145457	0.208815038	0.578177392	0.829145014	0.152305871	0.381573111	0.932039201	0.122148596	0.019608919	0.803637803	0.59421891	0.528751135	0.138405874	0.665808856	0.683659673	2
0.000714632	0.002021829	0.973146319	0.445131481	0.851615965	0.714753032	0.050680503	0.977120399	0.895037174	0.24454686	0.877943933	0.421773612	0.278387696	0.51397711	0.912819624	0.053076111	0.300371438	0.881350696	0.007577706	0.010441049	0.539315403	0.448358208	0.350270241	0.022805618	0.560356617	0.528524458	2
0.374057382	0.111032143	0.973535001	0.430923164	0.963108122	0.497314811	0.185905084	0.901198804	0.642070413	0.263990462	0.901185811	0.27808401	0.114841744	0.439218223	0.746868372	0.064621836	0.044624411	0.790312648	0.079087421	0.051912878	0.638778269	0.323768646	0.392512083	0.076681726	0.503998816	0.411073565	2
0	0.000240831	1	0.153294042	1	0.577793717	0	0.717680275	0.741932452	0.070681974	1	0.70988065	0.174022377	0	0.676088333	0	0	1	0	0	0	0	0	0	0	0	2
0.694417417	0.532943666	0.812584877	0.908341885	0.787916839	0.729105175	0.979089618	0.341960907	0.783978343	0.181194857	0.250351042	0.245789602	0.908443272	0.193446666	0.096706316	0	0	0.378871471	0.972682893	0.96739608	0	0.465978533	0	0	0	0	2
0.112787671	0	0.81601876	0.065579027	0.492816687	0.984895587	0.307336003	0.436033964	0.427549362	0.631658673	0.071463145	1	0	0	0	0	0	0	0.158032045	0.825101435	0	0	0	0	0	0	2
0.187780514	0.115719751	0.994406462	0.601083875	1	0.586677015	0	0.941606879	0.751470804	0.286393464	1	0.297730237	0.14477025	0.440742582	0.955219269	0	0	1	0	0.114776999	0.000151031	0.551697135	0.151928917	0.000657851	0.4234308	0.133184761	2
0.143280268	0.129482701	0.818586051	0.391116589	0.763174951	0.638608634	0.016606323	0.920666039	0.835869789	0.539102614	0.692106009	0.406777889	0.091526188	0.564619958	0.752276719	0	0.229100853	0.912082255	0.20356977	0.168589026	0.512005508	0.624800801	0.517814398	0.338353425	0.631581485	0.210650399	2
0.261223197	0.007407553	0.998764992	0.385895103	0.814345241	0.443488359	0.498276263	0.654789031	0.87552321	0.178576797	0.563615501	0.52386272	0.499931753	0	0	0	0	0	0.452407748	0.180066884	0	0	0	0	0	0	2
0.417544305	0.008327521	0.889404237	0.130943909	0.674897194	0.283858418	0.330377787	1	0.846089542	0.603827894	0.74483192	0.079268187	0.211149797	0.032400493	0.830761075	0	0	0.815499067	0.203558564	0	0	0.20854798	0.112202063	0	0.485837907	0.217401296	2
0.007905893	0.050492752	0.94171536	0.165566728	0.490138352	0.439821124	0.159446761	0.824620008	1	0.653629899	0.671139359	0.510563433	0.408189863	0.295484781	0.61603564	0	0	0.866038561	0.231144756	0	0	0.319212198	0.045279749	0	0.139622241	0	2
0.934128582	0.00718232	0.999855459	1	0.149889037	0.67609936	0	0.295848757	0	0	0.199723139	0.696461618	0.79329747	0	0	0	0	0.000504137	1	0.001122449	0	0	0	0	0	0	2
0	0.074341863	0.653562069	0.250181884	0.987087548	0.118803017	0	1	0.394802481	0.322723597	1	0.093235634	0.009414331	0	0.00040547	0	0	0.564357519	0	0	0	0	0	0	0	0	2
0.746693311	0.376422932	0.148054829	0.405338495	0.094930967	0.536699776	0.765722068	0.18840138	0.658312391	0.87837552	0.724994141	0.268602017	0.443093061	0.013853311	0.013565635	0.694707302	0.329373739	0.236240972	0.146609284	0.510059354	0.486204535	0.127830401	0.227573573	0.067301867	0.870486211	0.268273182	3
0.181256548	0.053639151	0.973972678	0.395512015	0.934665263	0.465340197	0.096510045	0.883695543	0.800498724	0.297712266	0.931173861	0.382611871	0.218762442	0.477253109	0.831554055	0	0.062720709	0.938306212	0.100880876	0.007821929	0.49117282	0.520244241	0.375197053	0.01483283	0.542113841	0.506226122	3
0.528597534	0.103544854	0.866761684	0.488791734	0.953883827	0.836	0.343486875	0.932769656	0.686454356	0.374989629	0.671005428	0.202740431	0.126254305	0	0.444345742	0	0	0.398611069	0.377173305	0.100973248	0	0.361673027	0	0	0.362927943	0.008055426	3
0.201461822	0.040297396	0.962184072	0.407975703	0.948987901	0.464782089	0.101216376	0.890509784	0.795589149	0.302042812	0.911049306	0.371145457	0.208815038	0.578177392	0.829145014	0.152305871	0.381573111	0.932039201	0.122148596	0.019608919	0.803637803	0.59421891	0.528751135	0.138405874	0.665808856	0.683659673	3
0.000714632	0.002021829	0.973146319	0.445131481	0.851615965	0.714753032	0.050680503	0.977120399	0.895037174	0.24454686	0.877943933	0.421773612	0.278387696	0.51397711	0.912819624	0.053076111	0.300371438	0.881350696	0.007577706	0.010441049	0.539315403	0.448358208	0.350270241	0.022805618	0.560356617	0.528524458	3
0.374057382	0.111032143	0.973535001	0.430923164	0.963108122	0.497314811	0.185905084	0.901198804	0.642070413	0.263990462	0.901185811	0.27808401	0.114841744	0.439218223	0.746868372	0.064621836	0.044624411	0.790312648	0.079087421	0.051912878	0.638778269	0.323768646	0.392512083	0.076681726	0.503998816	0.411073565	3
0	0.000240831	1	0.153294042	1	0.577793717	0	0.717680275	0.741932452	0.070681974	1	0.70988065	0.174022377	0	0.676088333	0	0	1	0	0	0	0	0	0	0	0	3
0.694417417	0.532943666	0.812584877	0.908341885	0.787916839	0.729105175	0.979089618	0.341960907	0.783978343	0.181194857	0.250351042	0.245789602	0.908443272	0.193446666	0.096706316	0	0	0.378871471	0.972682893	0.96739608	0	0.465978533	0	0	0	0	3
0.112787671	0	0.81601876	0.065579027	0.492816687	0.984895587	0.307336003	0.436033964	0.427549362	0.631658673	0.071463145	1	0	0	0	0	0	0	0.158032045	0.825101435	0	0	0	0	0	0	3
0.187780514	0.115719751	0.994406462	0.601083875	1	0.586677015	0	0.941606879	0.751470804	0.286393464	1	0.297730237	0.14477025	0.440742582	0.955219269	0	0	1	0	0.114776999	0.000151031	0.551697135	0.151928917	0.000657851	0.4234308	0.133184761	3
0.143280268	0.129482701	0.818586051	0.391116589	0.763174951	0.638608634	0.016606323	0.920666039	0.835869789	0.539102614	0.692106009	0.406777889	0.091526188	0.564619958	0.752276719	0	0.229100853	0.912082255	0.20356977	0.168589026	0.512005508	0.624800801	0.517814398	0.338353425	0.631581485	0.210650399	3
0.261223197	0.007407553	0.998764992	0.385895103	0.814345241	0.443488359	0.498276263	0.654789031	0.87552321	0.178576797	0.563615501	0.52386272	0.499931753	0	0	0	0	0	0.452407748	0.180066884	0	0	0	0	0	0	3
0.417544305	0.008327521	0.889404237	0.130943909	0.674897194	0.283858418	0.330377787	1	0.846089542	0.603827894	0.74483192	0.079268187	0.211149797	0.032400493	0.830761075	0	0	0.815499067	0.203558564	0	0	0.20854798	0.112202063	0	0.485837907	0.217401296	3
0.007905893	0.050492752	0.94171536	0.165566728	0.490138352	0.439821124	0.159446761	0.824620008	1	0.653629899	0.671139359	0.510563433	0.408189863	0.295484781	0.61603564	0	0	0.866038561	0.231144756	0	0	0.319212198	0.045279749	0	0.139622241	0	3
0.934128582	0.00718232	0.999855459	1	0.149889037	0.67609936	0	0.295848757	0	0	0.199723139	0.696461618	0.79329747	0	0	0	0	0.000504137	1	0.001122449	0	0	0	0	0	0	3
0	0.074341863	0.653562069	0.250181884	0.987087548	0.118803017	0	1	0.394802481	0.322723597	1	0.093235634	0.009414331	0	0.00040547	0	0	0.564357519	0	0	0	0	0	0	0	0	3
0.496100068	0.132193178	0.798886597	0.442819864	0.871396363	0.426696658	0.302983642	0.843337595	0.658367038	0.415829927	0.645395458	0.305669129	0.137110487	0.299563855	0.536650717	0.443039477	0.121567652	0.544421732	0.350708187	0.157510489	0.529968798	0.509999216	0.516513169	0.162508056	0.659053087	0.598228633	0
0.181531429	0.034927871	0.923700511	0.352610201	0.862129927	0.54473722	0.108272105	0.842144191	0.774753451	0.324647069	0.825093567	0.491586506	0.175871715	0.381407768	0.787141681	0.442862064	0	0.965948224	0.095540665	0.103176616	0.095871493	0.389986128	0.23956199	0	0.363972813	0.265421808	0
0.682362974	0.085782945	0.465804249	0.237714708	0.381738871	0.861583114	0.332136512	0.429145426	0.323101819	0.615719795	0.20207271	0.829002261	0.10295286	0.168448985	0.529975653	0.323873281	0	0.661890686	0.408109546	0.675410688	0	0.041780364	0.294172883	0.479403734	0.084002674	0.028858604	0
0.496100068	0.132193178	0.798886597	0.442819864	0.871396363	0.426696658	0.302983642	0.843337595	0.658367038	0.415829927	0.645395458	0.305669129	0.137110487	0.299563855	0.536650717	0.443039477	0.121567652	0.544421732	0.350708187	0.157510489	0.529968798	0.509999216	0.516513169	0.162508056	0.659053087	0.598228633	1
0.181531429	0.034927871	0.923700511	0.352610201	0.862129927	0.54473722	0.108272105	0.842144191	0.774753451	0.324647069	0.825093567	0.491586506	0.175871715	0.381407768	0.787141681	0.442862064	0	0.965948224	0.095540665	0.103176616	0.095871493	0.389986128	0.23956199	0	0.363972813	0.265421808	1
0.682362974	0.085782945	0.465804249	0.237714708	0.381738871	0.861583114	0.332136512	0.429145426	0.323101819	0.615719795	0.20207271	0.829002261	0.10295286	0.168448985	0.529975653	0.323873281	0	0.661890686	0.408109546	0.675410688	0	0.041780364	0.294172883	0.479403734	0.084002674	0.028858604	1
0.496100068	0.132193178	0.798886597	0.442819864	0.871396363	0.426696658	0.302983642	0.843337595	0.658367038	0.415829927	0.645395458	0.305669129	0.137110487	0.299563855	0.536650717	0.443039477	0.121567652	0.544421732	0.350708187	0.157510489	0.529968798	0.509999216	0.516513169	0.162508056	0.659053087	0.598228633	2
0.181531429	0.034927871	0.923700511	0.352610201	0.862129927	0.54473722	0.108272105	0.842144191	0.774753451	0.324647069	0.825093567	0.491586506	0.175871715	0.381407768	0.787141681	0.442862064	0	0.965948224	0.095540665	0.103176616	0.095871493	0.389986128	0.23956199	0	0.363972813	0.265421808	2
0.234782174	0.019225929	1	0.454639375	1	0.093485676	0.171366021	1	0.928254902	0.187476575	1	0.038720701	0.196069822	0.336590022	0.81871295	0.493114293	0.382897735	0.639238179	0.119484238	0	0.492063224	0.780022025	0.51213479	0	0.973208129	0.656311154	2
0.166229844	0.060387578	0.787246406	0.33116743	0.73101145	0.617177606	0.117131606	0.716708899	0.786028028	0.367985815	0.641602814	0.507789195	0.122914597	0.644555271	0.723329723	0.449408084	0	0.908156753	0.11482431	0.225887746	0.786942124	0.461372674	0.532967091	0.308069944	0.529018342	0.587908089	2
0.01601365	0.254629642	0.880495667	0.187265649	0.999435067	0.670574903	0.025705492	0.999458313	0.981234372	0.226779506	0.826165795	0.336149901	0.03451293	0.571330667	0.618964732	0.459637523	0	0.380710274	0.116792478	0.000499057	0.457768828	0.44644177	0.138713107	0	0.452316046	0.579177499	2
0.512738585	0.015322298	1	0.349189639	1	0.342439651	0.340361297	0.994766831	0.511638641	0.545137525	0.799056292	0.788059056	0.170189276	0.28750059	0.929591	0.485354841	0.013283977	0.96022445	0.318269491	0.04303645	0.487043768	0.43302536	0.642707586	0.000333495	0.623990119	0.497498065	2
0.879191339	0.212576777	0.57998383	0.610705495	0.750440478	0.33332786	0.492628276	0.671836913	0.484486401	0.499860734	0.392228365	0.031188462	0.146754146	0	0.196207911	0.39532271	0.142663911	0.121020406	0.637160599	0.325597554	0.284238487	0.524126291	0.499323189	0.258470446	0.700852752	0.604833961	2
0.495424539	0.049962826	0.952973962	0.677269042	0.99961251	0.75570488	0.136103749	0.883755207	0.617482245	0.341073215	0.909319878	0.02221516	0.29455021	0.544067383	0.337566763	0.468983084	0.35419175	0.908571184	0.256542027	0	0.870273888	0.472755373	0.442870796	0.001158937	0.453396261	0.585368454	2
0.471461117	0.311567307	0.85512197	0.65497452	0.990745842	0.13498649	0.402751535	0.599458337	0.530965567	0.723210394	0.938516498	0.557246685	0.552993953	0	0.999966919	0.428481758	0	0.768432319	0.409188896	0	0.002371391	0.474638611	0.22276926	0	0.329437494	0.426881135	2
0.682362974	0.085782945	0.465804249	0.237714708	0.381738871	0.861583114	0.332136512	0.429145426	0.323101819	0.615719795	0.20207271	0.829002261	0.10295286	0.168448985	0.529975653	0.323873281	0	0.661890686	0.408109546	0.675410688	0	0.041780364	0.294172883	0.479403734	0.084002674	0.028858604	2
0.367512494	0.009544545	0.761648774	0.006180266	0.479002476	0.717995524	0.003705301	0.770257473	0.499501765	0.015257767	0.697366416	0.686461926	0.165323347	0.197263464	0.989742935	0.462478042	0	0.704095125	0.211333156	0.1464753	0.531049252	0.37120384	0.448609442	0.000128869	0.511648655	0.391928732	2
0.058509305	0.266735941	0.726227999	0.692860007	0.766591787	0	0.570924103	0.65710336	1	0.369150728	0.547574878	0.000330383	0.005835841	0	0.822306097	0.402333349	0	0.047689103	0.341128886	0.002195947	0	0.807887137	0.007386476	0	0.848157763	0.010759002	2
0.474861085	7.87214E-06	0.476134777	0.456482202	0.372831583	0.817186713	0.357967108	0.597358465	0.701063633	0.32582882	4.58474E-05	0.433802366	0	0.250651091	0.012506692	0.3836236	0	0.674608111	0.450434804	0.491970509	0.192700222	0.358180314	0.58532691	0.630714953	0.491923064	0.461456507	2
0.310660452	0.0080691	1	0.705629945	1	0.507628143	0.049208377	1	0.819027185	0.788101137	1	0.601423919	0.146625414	0.124083094	0.915374637	0.484474868	0	0.826997995	0.385932326	0	0.213236228	0.335021198	0.004780206	0	0.343604445	0.752983749	2
0.611702502	0.408204824	0.91856885	0.81478858	1	0.376452118	0.418780059	0.989519	0.921962917	0.104467675	0.736548066	0	0.105806455	0.260907352	0	0.41225934	0	0.328977823	0.146793455	0	0.33196643	0.606254339	0.500077307	0	0.73093152	0.454806179	2
0.496100068	0.132193178	0.798886597	0.442819864	0.871396363	0.426696658	0.302983642	0.843337595	0.658367038	0.415829927	0.645395458	0.305669129	0.137110487	0.299563855	0.536650717	0.443039477	0.121567652	0.544421732	0.350708187	0.157510489	0.529968798	0.509999216	0.516513169	0.162508056	0.659053087	0.598228633	3
0.181531429	0.034927871	0.923700511	0.352610201	0.862129927	0.54473722	0.108272105	0.842144191	0.774753451	0.324647069	0.825093567	0.491586506	0.175871715	0.381407768	0.787141681	0.442862064	0	0.965948224	0.095540665	0.103176616	0.095871493	0.389986128	0.23956199	0	0.363972813	0.265421808	3
0.234782174	0.019225929	1	0.454639375	1	0.093485676	0.171366021	1	0.928254902	0.187476575	1	0.038720701	0.196069822	0.336590022	0.81871295	0.493114293	0.382897735	0.639238179	0.119484238	0	0.492063224	0.780022025	0.51213479	0	0.973208129	0.656311154	3
